species,phenotype_id,name,doi,study,scoring,source,type,growth_conditions,integration_date,number_replicates,to_term,to_name,to_definition,to_comment,to_source_acronym,to_source_name,to_source_url,eo_term,eo_name,eo_definition,eo_comment,eo_source_acronym,eo_source_name,eo_source_url,uo_term,uo_name,uo_definition,uo_comment,uo_source_acronym,uo_source_name,uo_source_url,num_values
Arabidopsis thaliana (NCBI: 3702),543,clim-aet10,10.21958/phenotype:543,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of October (mm),,0,,2019-03-12T19:08:54.429000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),544,clim-aet11,10.21958/phenotype:544,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of November (mm),,0,,2019-03-12T19:08:54.430000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),545,clim-aet12,10.21958/phenotype:545,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of December (mm),,0,,2019-03-12T19:08:54.430000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),546,clim-aet2,10.21958/phenotype:546,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of February (mm),,0,,2019-03-12T19:08:54.431000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),547,clim-aet3,10.21958/phenotype:547,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of March (mm),,0,,2019-03-12T19:08:54.431000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),548,clim-aet4,10.21958/phenotype:548,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of April (mm),,0,,2019-03-12T19:08:54.432000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),549,clim-aet5,10.21958/phenotype:549,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of May (mm),,0,,2019-03-12T19:08:54.432000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),550,clim-aet6,10.21958/phenotype:550,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of June (mm),,0,,2019-03-12T19:08:54.433000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),551,clim-aet7,10.21958/phenotype:551,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of July (mm),,0,,2019-03-12T19:08:54.433000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),552,clim-aet8,10.21958/phenotype:552,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of August (mm),,0,,2019-03-12T19:08:54.434000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),553,clim-aet9,10.21958/phenotype:553,Lifetime fitness in Germany and Spain under rainfall manipulation,Actual evapotranspiration of September (mm),,0,,2019-03-12T19:08:54.434000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000270,volumetric flow rate unit,"""A unit which is a standard measure of the volume of fluid which passes through a given surface per unit time ."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),554,clim-bio1,10.21958/phenotype:554,Lifetime fitness in Germany and Spain under rainfall manipulation,,,,,2019-03-12T19:08:54.434000Z,0,,,,,,,,,,,,,,,,,,,,,,
Arabidopsis thaliana (NCBI: 3702),555,clim-bio10,10.21958/phenotype:555,Lifetime fitness in Germany and Spain under rainfall manipulation,Mean Temperature of Warmest Quarter (_C),,0,,2019-03-12T19:08:54.435000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),556,clim-bio11,10.21958/phenotype:556,Lifetime fitness in Germany and Spain under rainfall manipulation,Mean Temperature of Coldest Quarter (_C),,0,,2019-03-12T19:08:54.435000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),557,clim-bio12,10.21958/phenotype:557,Lifetime fitness in Germany and Spain under rainfall manipulation,Annual Precipitation (mm),,0,,2019-03-12T19:08:54.436000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),558,clim-bio13,10.21958/phenotype:558,Lifetime fitness in Germany and Spain under rainfall manipulation,Precipitation of Wettest Month (mm),,0,,2019-03-12T19:08:54.436000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),559,clim-bio14,10.21958/phenotype:559,Lifetime fitness in Germany and Spain under rainfall manipulation,Precipitation of Driest Month (mm),,0,,2019-03-12T19:08:54.437000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),560,clim-bio15,10.21958/phenotype:560,Lifetime fitness in Germany and Spain under rainfall manipulation,Precipitation Seasonality (Coefficient of Variation),,0,,2019-03-12T19:08:54.437000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),561,clim-bio16,10.21958/phenotype:561,Lifetime fitness in Germany and Spain under rainfall manipulation,Max Temperature of Warmest Month (_C),,0,,2019-03-12T19:08:54.438000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),562,clim-bio17,10.21958/phenotype:562,Lifetime fitness in Germany and Spain under rainfall manipulation,Min Temperature of Coldest Month (_C),,0,,2019-03-12T19:08:54.438000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),563,clim-bio18,10.21958/phenotype:563,Lifetime fitness in Germany and Spain under rainfall manipulation,Temperature Annual Range (5-6) (_C),,0,,2019-03-12T19:08:54.439000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),564,clim-bio19,10.21958/phenotype:564,Lifetime fitness in Germany and Spain under rainfall manipulation,Mean Temperature of Wettest Quarter (_C),,0,,2019-03-12T19:08:54.439000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),565,clim-bio2,10.21958/phenotype:565,Lifetime fitness in Germany and Spain under rainfall manipulation,Mean Diurnal Range (Mean of monthly (max temp - min temp)),,0,,2019-03-12T19:08:54.440000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),566,clim-bio3,10.21958/phenotype:566,Lifetime fitness in Germany and Spain under rainfall manipulation,Isothermality (2/7) (* 100),,0,,2019-03-12T19:08:54.440000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),567,clim-bio4,10.21958/phenotype:567,Lifetime fitness in Germany and Spain under rainfall manipulation,Temperature Seasonality (standard deviation *100),,0,,2019-03-12T19:08:54.441000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),568,clim-bio5,10.21958/phenotype:568,Lifetime fitness in Germany and Spain under rainfall manipulation,Max Temperature of Warmest Month (_C),,0,,2019-03-12T19:08:54.441000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),569,clim-bio6,10.21958/phenotype:569,Lifetime fitness in Germany and Spain under rainfall manipulation,Min Temperature of Coldest Month (_C),,0,,2019-03-12T19:08:54.442000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),570,clim-bio7,10.21958/phenotype:570,Lifetime fitness in Germany and Spain under rainfall manipulation,Temperature Annual Range (5-6) (_C),,0,,2019-03-12T19:08:54.442000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),571,clim-bio8,10.21958/phenotype:571,Lifetime fitness in Germany and Spain under rainfall manipulation,Mean Temperature of Wettest Quarter (_C),,0,,2019-03-12T19:08:54.443000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),572,clim-bio9,10.21958/phenotype:572,Lifetime fitness in Germany and Spain under rainfall manipulation,Mean Temperature of Driest Quarter (_C),,0,,2019-03-12T19:08:54.443000Z,0,TO:0000183,other miscellaneous trait,"""The trait instances, which either cannot be assigned any of the eight top level parent terms such as biochemical, anatomy, development quality, stature/vigor, sterility/fertility, stress and the yield or are yet to be assigned a parent."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007064,ecological environment,"""A plant treatment (EO:0001001) involving exposure to the various factors that comprise a geographical/regional location."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000005,temperature unit,"""A unit which is a standard measure of the average kinetic energy of the particles in a sample of matter."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
