species,phenotype_id,name,doi,study,scoring,source,type,growth_conditions,integration_date,number_replicates,to_term,to_name,to_definition,to_comment,to_source_acronym,to_source_name,to_source_url,eo_term,eo_name,eo_definition,eo_comment,eo_source_acronym,eo_source_name,eo_source_url,uo_term,uo_name,uo_definition,uo_comment,uo_source_acronym,uo_source_name,uo_source_url,num_values
Arabidopsis thaliana (NCBI: 3702),31,FT10,10.21958/phenotype:31,"Atwell et. al, Nature 2010","Plants were checked bi-weekly for presence of first buds, and the average flowering time of 4 plants of the same accession were collected",,,,2016-06-27T14:14:01.436000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),32,FT Duration GH,10.21958/phenotype:32,"Atwell et. al, Nature 2010",Number of days between appearance of the first flower and the senescence of the last flower,,,,2016-06-27T14:14:01.443000Z,0,TO:0000366,reproductive growth time,"""Measure of time taken by the reproductive growth phase in a plant's life cycle."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),33,Se82,10.21958/phenotype:33,"Atwell et. al, Nature 2010","Selenium concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.448000Z,0,TO:0006055,selenium concentration,"""A mineral and ion content related trait (TO:0000465) which is the concentration of selenium (CHEBI:26628) in some plant structure (PO:0009011)."" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),34,LDV,10.21958/phenotype:34,"Atwell et. al, Nature 2010","Number of days to flowering under long days after 4 weeks vernalization.  Seeds were stratified, and days we counted from the end of stratification. The experiment was stopped at 200 d, and accessions that had not flowered at that point were assigned a value of 200",,,,2016-06-27T14:14:01.452000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),35,Noco2,10.21958/phenotype:35,"Atwell et. al, Nature 2010","All interactions were scored specifically on first true leaves as compatible, incompatible or intermediate depending on the consistency of presence / absence of sporangiophores determined on 5-10 seedlings of each genotype with three independent replications",,,,2016-06-27T14:14:01.457000Z,0,TO:0002703,protist disease resistance,"""The resistance exhibited by a plant or a group of plants (population) in response to the disease caused by a protist infection as compared to the susceptible and/or the reference plants of the same species."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),36,8W GH LN,10.21958/phenotype:36,"Atwell et. al, Nature 2010",Leaf number was scored as the number of rosette leaves and the number of cauline leaves when the bolt reached 5cm,,,,2016-06-27T14:14:01.462000Z,0,TO:0000241,leaf number,"""A shoot system morphology trait (TO:0000077) which is the number of leaves (PO:0025034) in a shoot system (PO:0009006) of a plant."" [GR:pj, TO:cooperl]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000189,count unit,"""A dimensionless unit which denotes a simple count of things."" [MGED:MGED]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),37,0W,10.21958/phenotype:37,"Atwell et. al, Nature 2010",Number of days required for the bolt height to reach 5cm,,,,2016-06-27T14:14:01.467000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),38,MT GH,10.21958/phenotype:38,"Atwell et. al, Nature 2010",Number of days between last flower senescence and complete plant senescence,,,,2016-06-27T14:14:01.472000Z,0,TO:0000366,reproductive growth time,"""Measure of time taken by the reproductive growth phase in a plant's life cycle."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),39,After Vern Growth,10.21958/phenotype:39,"Atwell et. al, Nature 2010",Vegetative growth rate after vernalization was estimated as the increment of cm<SUP>2</SUP> leaf area per day between each of the three time points for which leaf area was measured,,,,2016-06-27T14:14:01.477000Z,0,TO:0000515,relative growth rate,"""The relative growth of the plant determined after a given treatment as compared to the one determined under normal conditions."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),40,Aphid number,10.21958/phenotype:40,"Atwell et. al, Nature 2010","On day 25 of growth,two alate females of the common peach aphid, <i>Myzus persicae</i>,were placed on each of four plants of each of the 96 genotypes. Nine days later, the number of offspring produced by these aphids on each plant was recorded.",,,,2016-06-27T14:14:01.481000Z,0,TO:0006067,aphid resistance,"""Resistance displayed by the plant to the aphid infestation."" [GR:pj]","Aphids are members of the insect order Homoptera, family Aphididae.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000189,count unit,"""A dimensionless unit which denotes a simple count of things."" [MGED:MGED]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),41,LN22,10.21958/phenotype:41,"Atwell et. al, Nature 2010","Plants were checked bi-weekly for presence of first buds, and the average leaf number at flowering time of 4 plants of the same accession were collected",,,,2016-06-27T14:14:01.486000Z,0,TO:0000241,leaf number,"""A shoot system morphology trait (TO:0000077) which is the number of leaves (PO:0025034) in a shoot system (PO:0009006) of a plant."" [GR:pj, TO:cooperl]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000189,count unit,"""A dimensionless unit which denotes a simple count of things."" [MGED:MGED]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),42,Bs CFU2,10.21958/phenotype:42,"Atwell et. al, Nature 2010",In planta bacterial growth (number of CFU / leaf area) of the P. viridiflava strain was individually measured as described in Goss and Bergelson 2006,,,,2016-06-27T14:14:01.491000Z,0,TO:0000315,bacterial disease resistance,"""The resistance exhibited by a plant or a group of plants (population) in response to the disease caused by a bacterial pathogen infection as compared to the susceptible and/or the reference plants of the same species."" [GR:pj]",It represents the damage done by the diease and/or the pathogen to the plant. The damage is a direct measure of resistance to the particular bacterial strain causing the disease.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000210,colony forming unit,"""A dimensionless count unit which a measure of viable bacterial numbers."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),43,avrRpt2,10.21958/phenotype:43,"Atwell et. al, Nature 2010","Following inoculation of two leaves per plant with 0.1 ml of 10 -8 cfu/ml bacteria in 10 mM MgSO4 buffer using a blunt-tipped syringe, leaf collapse was scored at 20 hrs and again at 24 hrs after inoculation. A positive score at either time point was deemed a hypersensitive response",,,,2016-06-27T14:14:01.495000Z,0,TO:0000315,bacterial disease resistance,"""The resistance exhibited by a plant or a group of plants (population) in response to the disease caused by a bacterial pathogen infection as compared to the susceptible and/or the reference plants of the same species."" [GR:pj]",It represents the damage done by the diease and/or the pathogen to the plant. The damage is a direct measure of resistance to the particular bacterial strain causing the disease.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),44,Hypocotyl length,10.21958/phenotype:44,"Atwell et. al, Nature 2010","After seven days growth under the photocycle and thermocycle treatment,plants were flattened directly on the agar and imaged on a flatbed scanner. Hypocotyl lengths were determined using NIH Image",,,,2016-06-27T14:14:01.500000Z,0,TO:0006065,seedling hypocotyl length,"""A seedling hypocotyl morphology trait (TO:0000769) which is the length of a seedling hypocotyl (PO:0025291)."" [GR:Karthik, PO:0025291, POC:cooperl]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000015,centimeter,"""A length unit which is equal to one hundredth of a meter or 10^[-2] m."" [NIST:NIST]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),45,Germ 22,10.21958/phenotype:45,"Atwell et. al, Nature 2010",Days to germination of each accession were recorded daily at each temperature upon first emergence of cotyledons,,,,2016-06-27T14:14:01.505000Z,0,TO:0006061,days to germinate,"""Number of days taken from the day of sowing to the first emergence of cotyledons or hypocotyl."" [GR:curators]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),46,Leaf roll 22,10.21958/phenotype:46,"Atwell et. al, Nature 2010","Results expressed as binary data, determined by the presence (1) or absence (0) of rolled leaves in all 4 plants / accession at 5 weeks growth",,,,2016-06-27T14:14:01.510000Z,0,TO:0006064,rolled leaf,"""Leaf lamina rolled into a tube like structure."" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),47,SD,10.21958/phenotype:47,"Atwell et. al, Nature 2010","Number of days following stratification to opening of first flower. The experiment was stopped at 200 d, and accessions that had not flowered at that point were assigned a value of 200",,,,2016-06-27T14:14:01.514000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),48,8W,10.21958/phenotype:48,"Atwell et. al, Nature 2010",Number of days required for the bolt height to reach 5cm,,,,2016-06-27T14:14:01.519000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),49,FT GH,10.21958/phenotype:49,"Atwell et. al, Nature 2010",Flowering time was scored as the number of days between germination date and appearance of the first flower,,,,2016-06-27T14:14:01.524000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),50,DSDS50,10.21958/phenotype:50,"Atwell et. al, Nature 2010","Number of days of seed dry storage required to reach 50&#37; germination, or DSDS50 value (Alonso-Blanco et al., 2003)",,,,2016-06-27T14:14:01.528000Z,0,TO:0006069,DSDS50,"""A measure of seed dormancy defined as the days of seed dry storage required to reach 50% germination (DSDS50)."" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),51,Ca43,10.21958/phenotype:51,"Atwell et. al, Nature 2010","Calcium concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.533000Z,0,TO:0006047,calcium concentration,"""A mineral and ion content related trait (TO:0000465) which is the concentration of calcium (CHEBI:22985) in some plant structure (PO:0009011)."" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),52,LC Duration GH,10.21958/phenotype:52,"Atwell et. al, Nature 2010",Number of days between germination and plant complete senescence,,,,2016-06-27T14:14:01.538000Z,0,TO:0000366,reproductive growth time,"""Measure of time taken by the reproductive growth phase in a plant's life cycle."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),53,0W GH FT,10.21958/phenotype:53,"Atwell et. al, Nature 2010",Flowering time was scored as the number of days for the bolt to reach 5cm,,,,2016-06-27T14:14:01.542000Z,0,TO:0000344,days to flowering trait,"""A flowering time trait (TO:0002616)which is the number of days required for an individual flower (PO:0009046), a whole plant (PO:0000003) or a plant population to reach flowering stage (PO:0007616) from a predetermined time point (e.g. the date of seed sowing, seedling transplant, or seedling emergence)."" [GR:pj, TO:cooperl]","Often determinded by either pollen shedding, exsertion of the anthers or simply opening of the flower.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),54,B11,10.21958/phenotype:54,"Atwell et. al, Nature 2010","Boron concentrations in leaves, grown in soil. Elemental analysis was performed with an ICP-MS (PerkinElmer). Sample normalized to calculated weights as described in Baxter et al., 2008",,,,2016-06-27T14:14:01.547000Z,0,TO:0006043,boron concentration,"""A mineral and ion content related trait (TO:0000465) which is the concentration of boron (CHEBI:22916) in some plant structure (PO:0009011)."" [GR:Karthik]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000051,concentration unit,"""A unit which represents a standard measurement of how much of a given substance there is mixed with another substance."" [UOC:GVG]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),55,Chlorosis 10,10.21958/phenotype:55,"Atwell et. al, Nature 2010","Results expressed as binary data, determined by the presence (1) or absence (0) of chlorosis in all 4 plants / accession after 8wks of growth",,,,2016-06-27T14:14:01.552000Z,0,TO:0006060,leaf chlorosis,"""A leaf color trait (TO:0006060) describing the yellowing of leaves, due to insufficient production of chlorophyll."" [GR:Karthik, TO:moorel]",Leaf surface affected by abiotic stresses like insecticides and cold temperature as evidenced by chlorotic tissue.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),56,RP GH,10.21958/phenotype:56,"Atwell et. al, Nature 2010",Reproduction period: number of days between the appearance of the first flower and the plant complete senescence,,,,2016-06-27T14:14:01.557000Z,0,TO:0000366,reproductive growth time,"""Measure of time taken by the reproductive growth phase in a plant's life cycle."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),57,Chlorosis 16,10.21958/phenotype:57,"Atwell et. al, Nature 2010","Results expressed as binary data, determined by the presence (1) or absence (0) of chlorosis in all 4 plants / accession after 5wks of growth",,,,2016-06-27T14:14:01.561000Z,0,TO:0006060,leaf chlorosis,"""A leaf color trait (TO:0006060) describing the yellowing of leaves, due to insufficient production of chlorophyll."" [GR:Karthik, TO:moorel]",Leaf surface affected by abiotic stresses like insecticides and cold temperature as evidenced by chlorotic tissue.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),58,LFS GH,10.21958/phenotype:58,"Atwell et. al, Nature 2010",Number of days between germination and senescence of the last flower,,,,2016-06-27T14:14:01.566000Z,0,TO:0000366,reproductive growth time,"""Measure of time taken by the reproductive growth phase in a plant's life cycle."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),59,Germ 10,10.21958/phenotype:59,"Atwell et. al, Nature 2010",Days to germination of each accession were recorded daily at each temperature upon first emergence of cotyledons,,,,2016-06-27T14:14:01.570000Z,0,TO:0006061,days to germinate,"""Number of days taken from the day of sowing to the first emergence of cotyledons or hypocotyl."" [GR:curators]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),60,Germ 16,10.21958/phenotype:60,"Atwell et. al, Nature 2010",Days to germination of each accession were recorded daily at each temperature upon first emergence of cotyledons,,,,2016-06-27T14:14:01.575000Z,0,TO:0006061,days to germinate,"""Number of days taken from the day of sowing to the first emergence of cotyledons or hypocotyl."" [GR:curators]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000033,day,"""A time unit which is equal to 24 hours."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),61,Anthocyanin 16,10.21958/phenotype:61,"Atwell et. al, Nature 2010","Results expressed as binary data, determined by the presence (1) or absence (0) of anthocyanin in all 4 plants / accession after 5wks of growth",,,,2016-06-27T14:14:01.595000Z,0,TO:0000071,anthocyanin content,"""The anthocyanin content in a plant or plant part."" [ISBN:198506732]","Anthocyanin is the red to purple pigments composed of soluble glycosides of anthocyanidins, present in leaves and floral tissue. Usually the pigment is produced under stress conditions. Amounts of anthocyanin produced depend on stored sugar and sunlight. The more stored sugar in the leaf and brighter the autumn days, the more intense red. Anthocyanin production also increases as phosphates move out of the leaves; the lack of phosphates in young leaves can also lead to the production of anthocyanin.",PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007269,growth chamber study,"""The treatment involving study type in which plants were grown in growth chambers."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000186,dimensionless unit,"""A unit which is a standard measure of physical quantity consisting of only a numerical number without any units."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
